,target,prediction,class_0_prob,class_1_prob,gender
16563,0,0,0.9918585920948287,0.008141407905171247,Male
2343,0,0,0.9983407718905752,0.001659228109424716,Female
15633,1,1,0.17831918659656354,0.8216808134034365,Male
46283,1,1,0.31430193612480684,0.6856980638751932,Male
10063,1,0,0.6200706751911937,0.37992932480880626,Female
48039,0,0,0.994666067252076,0.005333932747924013,Female
12508,1,1,0.3607754953253606,0.6392245046746394,Male
17641,0,0,0.8524945081028072,0.14750549189719275,Female
15985,1,0,0.8264607003777531,0.17353929962224696,Male
15463,0,0,0.9931113521488736,0.006888647851126378,Female
37837,0,0,0.8384207031943587,0.16157929680564131,Male
17516,0,0,0.7075388391814241,0.2924611608185759,Male
16621,1,0,0.7641472772599949,0.23585272274000518,Female
9469,1,0,0.7019593933902132,0.2980406066097868,Female
15140,0,0,0.8687420099786293,0.1312579900213707,Male
19850,1,0,0.7229467880989837,0.2770532119010162,Male
22571,0,0,0.9827215025579528,0.017278497442047278,Male
37186,0,0,0.9969157797528807,0.003084220247119253,Male
46638,1,0,0.6524720750941099,0.34752792490589013,Female
26428,0,0,0.837816992028971,0.16218300797102903,Male
6468,1,1,0.24093564668830403,0.759064353311696,Male
27664,0,0,0.9887757620361324,0.011224237963867567,Female
33451,1,0,0.9334133671631316,0.06658663283686841,Male
26452,0,1,0.4648629154949172,0.5351370845050828,Male
2373,0,0,0.5902025262757986,0.40979747372420144,Male
32523,0,0,0.9469031701853261,0.0530968298146739,Male
29497,0,0,0.9333967259748437,0.06660327402515633,Male
43613,0,0,0.9974958352174551,0.002504164782544934,Female
11393,0,0,0.9750066179928795,0.024993382007120587,Female
27203,0,0,0.9515656621957135,0.04843433780428648,Male
18739,1,1,0.28777290555882995,0.71222709444117,Male
16504,0,0,0.976500967274267,0.023499032725732897,Female
1065,0,0,0.9930540937847878,0.006945906215212144,Male
32667,0,0,0.702902102379911,0.297097897620089,Male
24375,0,0,0.9949192785322801,0.005080721467719867,Male
15486,0,0,0.9610011661227992,0.03899883387720082,Female
24449,0,0,0.9725183139541684,0.027481686045831552,Female
24393,0,0,0.9514266439629392,0.04857335603706082,Female
34516,0,0,0.9944398808020485,0.005560119197951545,Female
376,0,0,0.7073094452627189,0.2926905547372811,Female
33928,1,0,0.9465747214937034,0.05342527850629664,Male
39151,1,0,0.9760062933898898,0.02399370661011024,Male
34453,1,1,0.08683089290206791,0.9131691070979321,Female
18310,0,0,0.9993734022327613,0.0006265977672387335,Male
9051,0,0,0.956620306911214,0.043379693088785955,Male
30801,1,0,0.7532057855235987,0.2467942144764012,Male
45715,0,0,0.9954838642994152,0.00451613570058487,Female
33573,1,1,0.2553515567365414,0.7446484432634586,Male
14083,1,1,0.1534601987120413,0.8465398012879587,Female
45693,0,0,0.9794866332794556,0.020513366720544414,Male
17897,0,1,0.33125733845100747,0.6687426615489925,Male
41109,0,0,0.9952347353205279,0.004765264679472153,Female
14304,0,0,0.9887606519097816,0.011239348090218454,Female
11472,1,1,0.4544401827055147,0.5455598172944853,Male
38844,0,0,0.9923583857834737,0.007641614216526343,Female
37227,0,0,0.9553629169886899,0.04463708301131006,Male
43825,0,0,0.9975082165450111,0.002491783454988869,Female
1298,0,0,0.9943157240889873,0.00568427591101273,Male
35555,0,0,0.9660254692124299,0.033974530787570054,Male
16124,0,0,0.6129763287485717,0.3870236712514284,Male
16842,0,0,0.9008378137721874,0.09916218622781255,Male
30612,0,0,0.9872926698254878,0.012707330174512255,Male
32949,0,0,0.6803594793579963,0.3196405206420036,Female
40306,0,0,0.9693115515948357,0.030688448405164295,Male
42697,0,0,0.9678568696097514,0.032143130390248666,Female
19533,0,0,0.9690974194654153,0.03090258053458472,Female
12522,1,1,0.12940751478337864,0.8705924852166214,Male
2126,0,0,0.999089140337594,0.000910859662405973,Female
47267,0,0,0.9938208189275098,0.006179181072490155,Female
19696,0,0,0.9733170714299915,0.02668292857000857,Female
39568,1,0,0.9019910149660789,0.09800898503392111,Male
14667,0,0,0.9647739012458993,0.03522609875410069,Female
41399,0,0,0.9883001153950625,0.011699884604937535,Female
41675,1,0,0.8704553540872055,0.12954464591279444,Male
7647,0,0,0.9952167534918794,0.004783246508120567,Female
27945,0,0,0.9602144287674801,0.03978557123251994,Male
32723,0,0,0.8045155592860738,0.19548444071392626,Male
17940,0,0,0.6201204006443598,0.3798795993556402,Male
27647,0,0,0.8966119939660455,0.10338800603395443,Male
13957,0,0,0.8159915708487027,0.18400842915129728,Male
17725,0,0,0.7621785825368323,0.2378214174631676,Male
33433,1,1,0.4738330776836892,0.5261669223163108,Male
5971,0,0,0.9512340619650509,0.0487659380349491,Male
10121,1,1,0.1988350878062788,0.8011649121937212,Female
5869,0,0,0.718485151703528,0.28151484829647205,Male
19969,0,0,0.9950654368455305,0.004934563154469545,Female
6620,0,0,0.9895690236934146,0.010430976306585418,Male
15917,0,0,0.6941727746875108,0.3058272253124892,Male
43529,0,1,0.26211825859889293,0.7378817414011071,Male
47337,0,0,0.8479098936586009,0.15209010634139908,Female
30189,0,0,0.9061326107484465,0.0938673892515535,Female
24201,1,0,0.5258676421168693,0.47413235788313074,Male
22898,0,0,0.9573602886073868,0.04263971139261325,Male
24377,0,0,0.9875539654062806,0.012446034593719381,Female
12599,1,1,0.1405659545465172,0.8594340454534828,Male
9577,0,0,0.996072348271618,0.003927651728382082,Female
22348,0,0,0.9983806423744094,0.0016193576255905731,Female
13969,0,0,0.9976395022154602,0.0023604977845398767,Male
4602,0,0,0.9852424525918946,0.01475754740810537,Female
1593,1,1,0.0023834542191910613,0.9976165457808089,Male
3955,0,0,0.9971164093747973,0.0028835906252027417,Female
12929,0,1,0.4317266188540856,0.5682733811459144,Male
25390,0,0,0.9933573079940483,0.00664269200595164,Female
20701,0,0,0.928764414521484,0.07123558547851601,Female
418,0,0,0.9879734236483757,0.012026576351624348,Male
48766,1,0,0.8897774166100418,0.1102225833899581,Male
43520,0,0,0.994215841859675,0.005784158140324977,Male
14701,1,1,0.10447169963012104,0.895528300369879,Male
28644,0,0,0.9971557656997881,0.0028442343002118243,Female
25533,0,0,0.9118117044207068,0.08818829557929321,Male
10545,1,1,0.03320455379650755,0.9667954462034924,Male
47916,0,0,0.9737686733285352,0.026231326671464723,Male
1260,0,0,0.7946637667088692,0.2053362332911308,Male
25460,1,0,0.9629881419246384,0.03701185807536161,Male
12949,0,0,0.9239611667746342,0.07603883322536574,Male
11514,1,1,0.3148590555529295,0.6851409444470705,Male
2564,0,0,0.9924819882293594,0.007518011770640586,Male
8868,0,0,0.9806803302454995,0.01931966975450049,Male
34567,0,1,0.18674665854050543,0.8132533414594946,Male
7118,0,0,0.9160277756333557,0.08397222436664427,Male
21155,0,0,0.6984305129428119,0.30156948705718817,Male
20996,1,1,0.4717199485339235,0.5282800514660765,Male
1383,0,0,0.9927611100168712,0.0072388899831288015,Male
29927,0,0,0.9687593218174214,0.031240678182578537,Male
43731,0,0,0.6127944022140119,0.387205597785988,Male
29898,0,0,0.8610984950000509,0.1389015049999492,Male
26444,0,0,0.9823133777539512,0.017686622246048778,Female
9296,0,0,0.7208259842259268,0.27917401577407314,Male
31189,1,0,0.5068142017165481,0.4931857982834519,Male
12461,1,1,0.09507233477911525,0.9049276652208847,Female
12495,0,0,0.9657232917308545,0.03427670826914549,Female
21193,1,1,0.32621624164801166,0.6737837583519883,Male
2518,0,0,0.9984929923179587,0.001507007682041256,Female
9015,0,0,0.9283614500351309,0.07163854996486906,Male
31904,0,0,0.9905931446552017,0.009406855344798301,Male
37666,0,0,0.9699885725569556,0.030011427443044417,Female
13954,1,0,0.7280742118067272,0.2719257881932729,Female
14207,1,1,0.27964253427008257,0.7203574657299174,Male
21714,0,0,0.9981408258700205,0.0018591741299794498,Male
46573,1,1,8.215650382226158e-15,0.9999999999999918,Female
27585,1,1,0.16926604054319339,0.8307339594568066,Male
12571,0,0,0.9993289240525656,0.0006710759474344314,Female
14399,0,0,0.8582071886319549,0.14179281136804517,Female
9258,0,0,0.9975342669276364,0.002465733072363678,Female
31762,0,0,0.9963017160165794,0.0036982839834206857,Female
8618,1,1,0.36035318159264373,0.6396468184073563,Male
29867,1,1,0.44488779931680367,0.5551122006831963,Female
7183,0,0,0.9923876878067278,0.00761231219327214,Female
48615,0,0,0.9898547893039835,0.01014521069601648,Female
36802,0,0,0.9875170014150226,0.012482998584977392,Male
21198,1,1,0.0006842568547050787,0.9993157431452949,Male
42034,1,0,0.8922858008711178,0.10771419912888226,Male
20385,0,0,0.855319526228216,0.1446804737717839,Male
1991,0,0,0.9868349546607599,0.013165045339240126,Male
29745,0,0,0.9906020182353162,0.009397981764683712,Female
42379,1,1,0.19093054630841755,0.8090694536915825,Male
9781,0,0,0.5135703105359966,0.4864296894640035,Male
25540,1,1,0.12264636552361763,0.8773536344763824,Female
942,1,0,0.5682739397449235,0.43172606025507654,Male
4212,0,0,0.998365249866365,0.001634750133635055,Female
21186,0,0,0.8791481707322013,0.12085182926779864,Male
41051,0,0,0.832790231665498,0.1672097683345019,Male
10071,0,0,0.7141657441612179,0.28583425583878214,Male
17176,0,0,0.7917893880602145,0.20821061193978552,Female
31879,0,0,0.966914702551997,0.033085297448003065,Male
32090,1,1,8.659739592076221e-15,0.9999999999999913,Male
17168,0,0,0.7963969182265553,0.2036030817734446,Male
8824,1,0,0.9613594874513408,0.0386405125486592,Female
5133,0,0,0.9646763042131579,0.03532369578684208,Female
14124,0,0,0.9881374824977364,0.011862517502263687,Male
8139,1,1,0.3526638431652972,0.6473361568347028,Male
30308,0,0,0.9596026088555651,0.04039739114443481,Male
28611,0,0,0.9600986246011126,0.039901375398887405,Male
48828,0,0,0.9810843196419932,0.018915680358006826,Female
46980,0,0,0.9921018150949196,0.007898184905080445,Female
17681,0,0,0.9730605645212054,0.026939435478794634,Male
39272,0,0,0.9989121401228493,0.0010878598771506094,Female
27927,0,0,0.7435649972328215,0.25643500276717845,Male
36024,0,0,0.9808383169450919,0.01916168305490806,Female
8421,0,0,0.9163611787896389,0.08363882121036112,Female
24137,0,0,0.7897542974978982,0.21024570250210178,Male
38746,0,1,0.4786409196276469,0.5213590803723531,Male
3842,0,0,0.9526352014065228,0.04736479859347716,Female
10286,1,1,0.022906493668774952,0.977093506331225,Male
4372,0,0,0.9944624471676747,0.005537552832325248,Female
11759,0,0,0.9707787343483494,0.02922126565165065,Male
21121,0,0,0.8666342298186672,0.13336577018133275,Male
28867,0,0,0.9968927774132718,0.003107222586728293,Male
40332,0,0,0.8527661273661113,0.1472338726338886,Male
36537,0,0,0.7835767086611531,0.21642329133884683,Male
36260,0,0,0.9967014190187211,0.003298580981278844,Female
34425,0,0,0.9391404157878682,0.06085958421213182,Female
11974,1,1,0.4485954701332413,0.5514045298667587,Male
15908,0,0,0.997960544171382,0.0020394558286180153,Female
17364,1,1,0.36401353015971605,0.635986469840284,Male
24200,1,1,4.085620730620576e-14,0.9999999999999591,Male
38344,0,0,0.9771547132374709,0.022845286762529098,Male
626,1,0,0.718132042504675,0.281867957495325,Male
44181,0,0,0.6423062032139053,0.35769379678609475,Male
41405,0,0,0.8731636504627255,0.12683634953727455,Male
47056,0,0,0.9676937848701432,0.0323062151298568,Female
39539,0,0,0.9920147676016606,0.007985232398339398,Male
36722,1,1,0.19902177387361952,0.8009782261263805,Male
25830,0,0,0.6338133975854705,0.36618660241452955,Male
42817,0,0,0.9927922027048358,0.0072077972951642335,Female
2615,0,0,0.8504826732437273,0.14951732675627272,Female
37205,0,0,0.9918493968571571,0.008150603142842891,Male
34871,1,1,0.05939655382658304,0.940603446173417,Male
29702,0,0,0.6384396628137593,0.3615603371862407,Female
3100,0,0,0.8202461830619527,0.1797538169380472,Male
48637,1,1,0.2223786491304406,0.7776213508695594,Male
5182,0,0,0.9859889399314516,0.01401106006854832,Male
1959,1,0,0.5833528105099484,0.4166471894900517,Male
28504,0,0,0.8803112940445272,0.11968870595547275,Male
40148,0,0,0.9362812146630384,0.0637187853369616,Female
4908,1,0,0.6364320623793587,0.3635679376206414,Male
38109,0,0,0.8997554786225457,0.1002445213774543,Female
28337,1,1,0.399721351518994,0.600278648481006,Male
45393,1,1,1.4654943925052066e-14,0.9999999999999853,Male
33198,0,0,0.9769011121563491,0.023098887843650866,Male
39452,0,0,0.898954146473443,0.10104585352655698,Male
15538,1,1,0.46586271982758054,0.5341372801724195,Female
26281,1,1,0.19499106051715165,0.8050089394828484,Male
25087,1,1,0.2557426947668956,0.7442573052331044,Male
44152,0,0,0.9888550430362497,0.011144956963750249,Male
31313,0,0,0.9987795771952445,0.0012204228047555895,Female
38740,0,0,0.9929650285374152,0.007034971462584837,Male
30495,0,1,0.29356310038144706,0.7064368996185529,Male
24830,0,1,0.29564895913979106,0.7043510408602089,Male
25907,0,0,0.9968689027963383,0.0031310972036616693,Female
29970,0,0,0.998494178874466,0.0015058211255339602,Female
13148,0,1,0.4240317708977689,0.5759682291022311,Male
952,0,0,0.9972705948470965,0.002729405152903568,Female
18853,1,1,0.41262327908975094,0.5873767209102491,Female
24877,0,0,0.9811602001933575,0.01883979980664253,Female
45305,1,0,0.8002402450078585,0.19975975499214152,Male
13590,1,0,0.6042844842859192,0.3957155157140808,Male
31520,0,0,0.6689248304301147,0.3310751695698853,Male
20972,0,0,0.9138127487784179,0.0861872512215821,Male
27950,1,0,0.8635341385558812,0.1364658614441188,Male
39989,1,1,0.343638234711252,0.656361765288748,Male
13474,0,0,0.9549282534516644,0.04507174654833556,Female
16982,0,0,0.7197065809295831,0.2802934190704169,Male
14564,0,1,0.47886984461330484,0.5211301553866952,Male
34564,0,0,0.9948886437834985,0.005111356216501518,Female
17210,1,1,0.2600610013876986,0.7399389986123014,Male
30188,1,1,0.3620252587625351,0.6379747412374649,Male
5476,0,0,0.9991413493828012,0.0008586506171988169,Female
18151,1,0,0.5181319143141161,0.48186808568588385,Female
7618,0,0,0.9925749470596207,0.0074250529403793,Female
19136,0,1,0.45181042215035905,0.548189577849641,Male
41620,0,0,0.8897892450400312,0.11021075495996877,Male
44130,0,0,0.9405697234622485,0.05943027653775145,Female
47248,0,0,0.7455333446779457,0.25446665532205426,Male
34,0,0,0.9692147463944665,0.03078525360553356,Male
17620,1,0,0.7438915600141834,0.25610843998581656,Male
24186,1,0,0.5896763862074997,0.41032361379250026,Male
27658,0,0,0.9943224111350527,0.005677588864947245,Female
44984,1,1,0.09804724834304013,0.9019527516569599,Male
28566,0,0,0.7100544460018607,0.28994555399813926,Male
41409,0,0,0.6076257318534144,0.3923742681465856,Male
36518,0,0,0.9739938217985075,0.026006178201492494,Male
39286,0,0,0.7609093926049023,0.2390906073950977,Male
19537,0,0,0.8333962596373647,0.16660374036263526,Male
6235,0,0,0.9685695382145603,0.03143046178543976,Female
36346,0,0,0.9859322798745095,0.014067720125490535,Female
4169,1,0,0.8521932964314438,0.14780670356855619,Female
17466,1,0,0.8012014922115314,0.1987985077884687,Female
46663,0,0,0.9983389538585444,0.001661046141455547,Male
37075,0,0,0.9575206040793823,0.04247939592061766,Male
14310,0,0,0.9967323818937833,0.0032676181062166487,Male
12744,0,0,0.7359754469797282,0.2640245530202719,Female
44201,0,0,0.8586661214618918,0.14133387853810817,Female
48527,0,0,0.9947917339844934,0.005208266015506585,Male
43047,0,0,0.9020367500708903,0.09796324992910961,Male
23861,0,0,0.7543379583583406,0.24566204164165936,Male
36958,0,0,0.9424511581192754,0.057548841880724615,Female
10111,0,0,0.6107285337552391,0.389271466244761,Male
12025,0,0,0.968749985895857,0.031250014104142965,Female
3023,0,0,0.9878403968179998,0.012159603182000166,Male
35539,1,0,0.7825592622875948,0.21744073771240519,Female
387,1,1,0.44139751877771516,0.5586024812222848,Female
45170,0,1,0.30327739386924646,0.6967226061307535,Male
14543,0,0,0.9160223120146243,0.08397768798537569,Male
40292,0,0,0.8670466748919576,0.13295332510804236,Male
5436,1,0,0.8491747110614136,0.15082528893858632,Male
44279,0,0,0.8817796867121674,0.11822031328783256,Male
14709,0,0,0.786023342795009,0.2139766572049911,Male
35374,0,0,0.9894570624087272,0.010542937591272778,Female
3735,0,0,0.8042946381611228,0.1957053618388772,Male
45300,0,0,0.6189258052341245,0.38107419476587545,Male
11925,0,0,0.9996670197696856,0.00033298023031433035,Female
3584,1,0,0.8186616877186826,0.18133831228131736,Female
7109,0,0,0.8644814973043825,0.13551850269561747,Female
30773,1,1,0.2955380420511958,0.7044619579488042,Male
378,0,0,0.8236608767666602,0.1763391232333398,Male
43717,0,0,0.9866649006477851,0.013335099352214901,Female
38270,0,0,0.9937235663149846,0.006276433685015358,Female
45424,0,0,0.9317572567138235,0.06824274328617651,Male
20676,0,0,0.9729716764452983,0.02702832355470171,Female
36580,1,1,0.4350586814134674,0.5649413185865326,Male
37277,1,1,0.45615490579216866,0.5438450942078313,Male
1793,0,0,0.9342545206674544,0.06574547933254557,Female
14993,1,0,0.976440693433923,0.023559306566076976,Female
2165,0,0,0.99917862502791,0.0008213749720900288,Female
43784,0,1,0.4226104238620073,0.5773895761379927,Male
37725,0,0,0.9880746248005696,0.011925375199430429,Female
4911,0,0,0.9767360053080305,0.023263994691969495,Female
28636,0,1,0.39657043164143013,0.6034295683585699,Male
31505,1,0,0.5904518337485551,0.40954816625144486,Male
20252,1,1,0.12554488643556072,0.8744551135644393,Male
37092,1,0,0.5997653363570676,0.4002346636429324,Male
26004,1,1,0.45316266668417904,0.546837333315821,Male
27317,1,1,0.444930172934347,0.555069827065653,Male
1761,0,0,0.7878099506148633,0.21219004938513675,Male
6426,1,0,0.7370387706204514,0.2629612293795486,Male
43823,0,0,0.7664441498978641,0.2335558501021359,Female
15159,0,0,0.9283656183392128,0.0716343816607872,Male
14763,0,0,0.5453225357171498,0.4546774642828502,Male
4060,1,1,0.34226973369520053,0.6577302663047995,Male
3470,0,0,0.6605950163083019,0.3394049836916981,Male
42605,0,0,0.5618906281605685,0.4381093718394316,Male
8352,0,0,0.9982413359417202,0.0017586640582798573,Female
22358,0,0,0.997943777523513,0.0020562224764869835,Female
22878,0,0,0.986850286783974,0.013149713216026034,Male
44026,0,0,0.9897855433136292,0.010214456686370813,Male
